id,default_probability,explainability,variables,threshold,looks_defaulter
12263,0.6727437,"{'LIMIT_BAL': 0.17000000178813934, 'AGE': 0.0, 'PAY_0': 0.03999999910593033, 'PAY_2': 0.5699999928474426, 'PAY_3': -0.029999999329447746, 'PAY_4': -0.05000000074505806, 'PAY_5': -0.019999999552965164, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': -0.10000000149011612, 'BILL_AMT2': -0.009999999776482582, 'BILL_AMT3': -0.009999999776482582, 'BILL_AMT4': -0.009999999776482582, 'BILL_AMT5': -0.029999999329447746, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': 0.11999999731779099, 'PAY_AMT2': -0.0, 'PAY_AMT3': -0.0, 'PAY_AMT4': 0.009999999776482582, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': 0.05000000074505806, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.0, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.019999999552965164, 'MARRIAGE_2': 0.019999999552965164, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 50000, 'AGE': 25, 'PAY_0': 1, 'PAY_2': 2, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 19454, 'BILL_AMT2': 18856, 'BILL_AMT3': 19590, 'BILL_AMT4': 18861, 'BILL_AMT5': 4581, 'BILL_AMT6': 2158, 'PAY_AMT1': 0, 'PAY_AMT2': 1200, 'PAY_AMT3': 477, 'PAY_AMT4': 121, 'PAY_AMT5': 22, 'PAY_AMT6': 0}",0.5720118284225464,True
1893,0.54670274,"{'LIMIT_BAL': 0.0, 'AGE': -0.029999999329447746, 'PAY_0': 0.10000000149011612, 'PAY_2': -0.12999999523162842, 'PAY_3': -0.07999999821186066, 'PAY_4': -0.03999999910593033, 'PAY_5': -0.019999999552965164, 'PAY_6': -0.05000000074505806, 'BILL_AMT1': 0.10999999940395355, 'BILL_AMT2': 0.029999999329447746, 'BILL_AMT3': -0.009999999776482582, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': 0.019999999552965164, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': -0.0, 'PAY_AMT2': 0.009999999776482582, 'PAY_AMT3': 0.1899999976158142, 'PAY_AMT4': 0.11999999731779099, 'PAY_AMT5': 0.019999999552965164, 'PAY_AMT6': 0.05999999865889549, 'SEX_1': -0.019999999552965164, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 80000, 'AGE': 30, 'PAY_0': 1, 'PAY_2': -1, 'PAY_3': -1, 'PAY_4': -1, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': 0, 'BILL_AMT2': 1313, 'BILL_AMT3': 880, 'BILL_AMT4': 0, 'BILL_AMT5': 0, 'BILL_AMT6': 0, 'PAY_AMT1': 1313, 'PAY_AMT2': 883, 'PAY_AMT3': 0, 'PAY_AMT4': 0, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,False
12669,0.5284322,"{'LIMIT_BAL': -0.10000000149011612, 'AGE': 0.019999999552965164, 'PAY_0': -0.20999999344348907, 'PAY_2': -0.15000000596046448, 'PAY_3': -0.05999999865889549, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.019999999552965164, 'PAY_6': -0.05000000074505806, 'BILL_AMT1': 0.2199999988079071, 'BILL_AMT2': -0.009999999776482582, 'BILL_AMT3': -0.05999999865889549, 'BILL_AMT4': -0.03999999910593033, 'BILL_AMT5': 0.05000000074505806, 'BILL_AMT6': 0.009999999776482582, 'PAY_AMT1': 0.1899999976158142, 'PAY_AMT2': 0.10000000149011612, 'PAY_AMT3': 0.10000000149011612, 'PAY_AMT4': 0.11999999731779099, 'PAY_AMT5': 0.019999999552965164, 'PAY_AMT6': 0.07000000029802322, 'SEX_1': 0.009999999776482582, 'SEX_2': 0.009999999776482582, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.0, 'MARRIAGE_2': -0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 500000, 'AGE': 42, 'PAY_0': -2, 'PAY_2': -2, 'PAY_3': -2, 'PAY_4': -2, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': 0, 'BILL_AMT2': 0, 'BILL_AMT3': 0, 'BILL_AMT4': 0, 'BILL_AMT5': 0, 'BILL_AMT6': 0, 'PAY_AMT1': 0, 'PAY_AMT2': 0, 'PAY_AMT3': 0, 'PAY_AMT4': 0, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,False
13747,0.43049994,"{'LIMIT_BAL': 0.05000000074505806, 'AGE': -0.019999999552965164, 'PAY_0': -0.25999999046325684, 'PAY_2': -0.10000000149011612, 'PAY_3': -0.029999999329447746, 'PAY_4': -0.029999999329447746, 'PAY_5': -0.05000000074505806, 'PAY_6': -0.05999999865889549, 'BILL_AMT1': -0.10999999940395355, 'BILL_AMT2': -0.029999999329447746, 'BILL_AMT3': -0.0, 'BILL_AMT4': -0.05999999865889549, 'BILL_AMT5': -0.0, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': -0.009999999776482582, 'PAY_AMT2': 0.05000000074505806, 'PAY_AMT3': 0.18000000715255737, 'PAY_AMT4': 0.10000000149011612, 'PAY_AMT5': 0.019999999552965164, 'PAY_AMT6': 0.05999999865889549, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.019999999552965164, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.03999999910593033, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 80000, 'AGE': 22, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': 17087, 'BILL_AMT2': 15576, 'BILL_AMT3': 16361, 'BILL_AMT4': 0, 'BILL_AMT5': 0, 'BILL_AMT6': 0, 'PAY_AMT1': 1500, 'PAY_AMT2': 1049, 'PAY_AMT3': 0, 'PAY_AMT4': 0, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,False
25999,0.2985283,"{'LIMIT_BAL': 0.1899999976158142, 'AGE': -0.009999999776482582, 'PAY_0': -0.25, 'PAY_2': -0.1599999964237213, 'PAY_3': -0.03999999910593033, 'PAY_4': -0.05000000074505806, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': -0.12999999523162842, 'BILL_AMT2': -0.029999999329447746, 'BILL_AMT3': -0.0, 'BILL_AMT4': -0.009999999776482582, 'BILL_AMT5': -0.05999999865889549, 'BILL_AMT6': -0.019999999552965164, 'PAY_AMT1': -0.15000000596046448, 'PAY_AMT2': 0.009999999776482582, 'PAY_AMT3': -0.05000000074505806, 'PAY_AMT4': 0.029999999329447746, 'PAY_AMT5': 0.0, 'PAY_AMT6': 0.05999999865889549, 'SEX_1': -0.019999999552965164, 'SEX_2': -0.019999999552965164, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': -0.019999999552965164, 'EDUCATION_3': 0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.019999999552965164, 'MARRIAGE_2': -0.03999999910593033, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 3, 'MARRIAGE': 2, 'LIMIT_BAL': 50000, 'AGE': 30, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 48134, 'BILL_AMT2': 52136, 'BILL_AMT3': 19758, 'BILL_AMT4': 5520, 'BILL_AMT5': 5204, 'BILL_AMT6': 4703, 'PAY_AMT1': 5261, 'PAY_AMT2': 1132, 'PAY_AMT3': 2138, 'PAY_AMT4': 172, 'PAY_AMT5': 200, 'PAY_AMT6': 168}",0.5720118284225464,False
20696,0.76362544,"{'LIMIT_BAL': 0.17000000178813934, 'AGE': -0.019999999552965164, 'PAY_0': 0.07000000029802322, 'PAY_2': 0.5400000214576721, 'PAY_3': 0.20000000298023224, 'PAY_4': 0.23999999463558197, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.019999999552965164, 'BILL_AMT1': -0.09000000357627869, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': 0.0, 'BILL_AMT4': -0.009999999776482582, 'BILL_AMT5': 0.019999999552965164, 'BILL_AMT6': 0.0, 'PAY_AMT1': -0.0, 'PAY_AMT2': -0.019999999552965164, 'PAY_AMT3': 0.15000000596046448, 'PAY_AMT4': -0.0, 'PAY_AMT5': -0.019999999552965164, 'PAY_AMT6': 0.03999999910593033, 'SEX_1': 0.019999999552965164, 'SEX_2': 0.009999999776482582, 'EDUCATION_1': 0.0, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.05000000074505806, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 2, 'MARRIAGE': 2, 'LIMIT_BAL': 50000, 'AGE': 34, 'PAY_0': 1, 'PAY_2': 2, 'PAY_3': 2, 'PAY_4': 2, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 53916, 'BILL_AMT2': 55036, 'BILL_AMT3': 56075, 'BILL_AMT4': 54515, 'BILL_AMT5': 52250, 'BILL_AMT6': 52433, 'PAY_AMT1': 2600, 'PAY_AMT2': 2500, 'PAY_AMT3': 0, 'PAY_AMT4': 2000, 'PAY_AMT5': 4000, 'PAY_AMT6': 0}",0.5720118284225464,True
28823,0.20852055,"{'LIMIT_BAL': -0.3199999928474426, 'AGE': -0.009999999776482582, 'PAY_0': -0.25, 'PAY_2': -0.15000000596046448, 'PAY_3': -0.05000000074505806, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.05000000074505806, 'PAY_6': -0.03999999910593033, 'BILL_AMT1': -0.09000000357627869, 'BILL_AMT2': -0.009999999776482582, 'BILL_AMT3': 0.029999999329447746, 'BILL_AMT4': 0.029999999329447746, 'BILL_AMT5': -0.019999999552965164, 'BILL_AMT6': 0.019999999552965164, 'PAY_AMT1': -0.10999999940395355, 'PAY_AMT2': -0.07999999821186066, 'PAY_AMT3': -0.07000000029802322, 'PAY_AMT4': -0.09000000357627869, 'PAY_AMT5': -0.0, 'PAY_AMT6': -0.03999999910593033, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.019999999552965164, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': -0.029999999329447746, 'EDUCATION_3': 0.03999999910593033, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.03999999910593033, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 3, 'MARRIAGE': 1, 'LIMIT_BAL': 590000, 'AGE': 39, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 128659, 'BILL_AMT2': 128715, 'BILL_AMT3': 127961, 'BILL_AMT4': 128112, 'BILL_AMT5': 128798, 'BILL_AMT6': 128467, 'PAY_AMT1': 5025, 'PAY_AMT2': 5693, 'PAY_AMT3': 6007, 'PAY_AMT4': 5013, 'PAY_AMT5': 4701, 'PAY_AMT6': 4944}",0.5720118284225464,False
5070,0.33160758,"{'LIMIT_BAL': -0.1599999964237213, 'AGE': -0.019999999552965164, 'PAY_0': -0.17000000178813934, 'PAY_2': -0.15000000596046448, 'PAY_3': -0.05999999865889549, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.07999999821186066, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': 0.05999999865889549, 'BILL_AMT2': 0.009999999776482582, 'BILL_AMT3': 0.029999999329447746, 'BILL_AMT4': 0.0, 'BILL_AMT5': 0.029999999329447746, 'BILL_AMT6': 0.019999999552965164, 'PAY_AMT1': 0.009999999776482582, 'PAY_AMT2': -0.03999999910593033, 'PAY_AMT3': -0.10999999940395355, 'PAY_AMT4': -0.019999999552965164, 'PAY_AMT5': -0.019999999552965164, 'PAY_AMT6': -0.03999999910593033, 'SEX_1': 0.009999999776482582, 'SEX_2': 0.029999999329447746, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 150000, 'AGE': 35, 'PAY_0': -1, 'PAY_2': -1, 'PAY_3': -1, 'PAY_4': -1, 'PAY_5': -1, 'PAY_6': -1, 'BILL_AMT1': 4030, 'BILL_AMT2': 592, 'BILL_AMT3': 2483, 'BILL_AMT4': 4556, 'BILL_AMT5': 1606, 'BILL_AMT6': 2047, 'PAY_AMT1': 593, 'PAY_AMT2': 2490, 'PAY_AMT3': 4573, 'PAY_AMT4': 1610, 'PAY_AMT5': 2053, 'PAY_AMT6': 4349}",0.5720118284225464,False
13589,0.41658092,"{'LIMIT_BAL': 0.3499999940395355, 'AGE': 0.029999999329447746, 'PAY_0': -0.23000000417232513, 'PAY_2': -0.11999999731779099, 'PAY_3': -0.029999999329447746, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.03999999910593033, 'BILL_AMT1': -0.10999999940395355, 'BILL_AMT2': -0.029999999329447746, 'BILL_AMT3': -0.009999999776482582, 'BILL_AMT4': 0.0, 'BILL_AMT5': -0.03999999910593033, 'BILL_AMT6': -0.019999999552965164, 'PAY_AMT1': -0.009999999776482582, 'PAY_AMT2': 0.019999999552965164, 'PAY_AMT3': -0.019999999552965164, 'PAY_AMT4': 0.03999999910593033, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': -0.029999999329447746, 'SEX_1': -0.029999999329447746, 'SEX_2': -0.029999999329447746, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': -0.019999999552965164, 'EDUCATION_3': 0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.019999999552965164, 'MARRIAGE_2': 0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 3, 'MARRIAGE': 1, 'LIMIT_BAL': 30000, 'AGE': 57, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 17779, 'BILL_AMT2': 19097, 'BILL_AMT3': 19816, 'BILL_AMT4': 18471, 'BILL_AMT5': 16305, 'BILL_AMT6': 0, 'PAY_AMT1': 2000, 'PAY_AMT2': 1500, 'PAY_AMT3': 1000, 'PAY_AMT4': 841, 'PAY_AMT5': 0, 'PAY_AMT6': 1030}",0.5720118284225464,False
8081,0.30147767,"{'LIMIT_BAL': -0.2199999988079071, 'AGE': -0.019999999552965164, 'PAY_0': -0.25, 'PAY_2': -0.15000000596046448, 'PAY_3': -0.029999999329447746, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.05000000074505806, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': -0.10000000149011612, 'BILL_AMT2': -0.029999999329447746, 'BILL_AMT3': 0.019999999552965164, 'BILL_AMT4': -0.029999999329447746, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': -0.019999999552965164, 'PAY_AMT2': 0.019999999552965164, 'PAY_AMT3': -0.019999999552965164, 'PAY_AMT4': -0.009999999776482582, 'PAY_AMT5': 0.0, 'PAY_AMT6': 0.03999999910593033, 'SEX_1': 0.019999999552965164, 'SEX_2': 0.03999999910593033, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': -0.019999999552965164, 'EDUCATION_3': 0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.05000000074505806, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 3, 'MARRIAGE': 1, 'LIMIT_BAL': 230000, 'AGE': 30, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 105105, 'BILL_AMT2': 51584, 'BILL_AMT3': 44005, 'BILL_AMT4': 35161, 'BILL_AMT5': 24985, 'BILL_AMT6': 25176, 'PAY_AMT1': 2068, 'PAY_AMT2': 1894, 'PAY_AMT3': 1466, 'PAY_AMT4': 1018, 'PAY_AMT5': 1136, 'PAY_AMT6': 503}",0.5720118284225464,False
24235,0.34020972,"{'LIMIT_BAL': -0.20000000298023224, 'AGE': -0.009999999776482582, 'PAY_0': -0.27000001072883606, 'PAY_2': -0.11999999731779099, 'PAY_3': -0.019999999552965164, 'PAY_4': -0.03999999910593033, 'PAY_5': -0.05000000074505806, 'PAY_6': -0.05999999865889549, 'BILL_AMT1': -0.18000000715255737, 'BILL_AMT2': -0.029999999329447746, 'BILL_AMT3': 0.009999999776482582, 'BILL_AMT4': -0.05000000074505806, 'BILL_AMT5': -0.029999999329447746, 'BILL_AMT6': 0.0, 'PAY_AMT1': -0.019999999552965164, 'PAY_AMT2': 0.03999999910593033, 'PAY_AMT3': 0.15000000596046448, 'PAY_AMT4': 0.12999999523162842, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': 0.05000000074505806, 'SEX_1': 0.009999999776482582, 'SEX_2': 0.009999999776482582, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.03999999910593033, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 2, 'MARRIAGE': 2, 'LIMIT_BAL': 220000, 'AGE': 31, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': 38386, 'BILL_AMT2': 40726, 'BILL_AMT3': 38597, 'BILL_AMT4': 0, 'BILL_AMT5': 0, 'BILL_AMT6': 0, 'PAY_AMT1': 3000, 'PAY_AMT2': 1000, 'PAY_AMT3': 0, 'PAY_AMT4': 0, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,False
20276,0.40004656,"{'LIMIT_BAL': 0.25, 'AGE': 0.07999999821186066, 'PAY_0': -0.23000000417232513, 'PAY_2': -0.14000000059604645, 'PAY_3': -0.029999999329447746, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.03999999910593033, 'BILL_AMT1': -0.09000000357627869, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': 0.009999999776482582, 'BILL_AMT4': 0.0, 'BILL_AMT5': 0.0, 'BILL_AMT6': 0.009999999776482582, 'PAY_AMT1': -0.029999999329447746, 'PAY_AMT2': -0.03999999910593033, 'PAY_AMT3': -0.05000000074505806, 'PAY_AMT4': 0.009999999776482582, 'PAY_AMT5': -0.009999999776482582, 'PAY_AMT6': -0.029999999329447746, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.029999999329447746, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': -0.029999999329447746, 'EDUCATION_3': 0.029999999329447746, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.029999999329447746, 'MARRIAGE_2': 0.03999999910593033, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 3, 'MARRIAGE': 1, 'LIMIT_BAL': 50000, 'AGE': 57, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 50990, 'BILL_AMT2': 49123, 'BILL_AMT3': 50820, 'BILL_AMT4': 50706, 'BILL_AMT5': 30636, 'BILL_AMT6': 30501, 'PAY_AMT1': 2100, 'PAY_AMT2': 2500, 'PAY_AMT3': 3820, 'PAY_AMT4': 1636, 'PAY_AMT5': 1501, 'PAY_AMT6': 1700}",0.5720118284225464,False
16477,0.4005048,"{'LIMIT_BAL': 0.20999999344348907, 'AGE': 0.07000000029802322, 'PAY_0': -0.2199999988079071, 'PAY_2': -0.11999999731779099, 'PAY_3': -0.029999999329447746, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.03999999910593033, 'BILL_AMT1': -0.019999999552965164, 'BILL_AMT2': -0.029999999329447746, 'BILL_AMT3': 0.009999999776482582, 'BILL_AMT4': -0.0, 'BILL_AMT5': -0.029999999329447746, 'BILL_AMT6': -0.019999999552965164, 'PAY_AMT1': -0.009999999776482582, 'PAY_AMT2': -0.009999999776482582, 'PAY_AMT3': -0.03999999910593033, 'PAY_AMT4': 0.019999999552965164, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': -0.029999999329447746, 'SEX_1': -0.019999999552965164, 'SEX_2': -0.019999999552965164, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': -0.029999999329447746, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.019999999552965164, 'MARRIAGE_2': 0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 3, 'MARRIAGE': 1, 'LIMIT_BAL': 50000, 'AGE': 69, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 12196, 'BILL_AMT2': 13985, 'BILL_AMT3': 15750, 'BILL_AMT4': 17434, 'BILL_AMT5': 19220, 'BILL_AMT6': 17822, 'PAY_AMT1': 2000, 'PAY_AMT2': 2000, 'PAY_AMT3': 2000, 'PAY_AMT4': 2000, 'PAY_AMT5': 605, 'PAY_AMT6': 1000}",0.5720118284225464,False
23878,0.50007296,"{'LIMIT_BAL': -0.07999999821186066, 'AGE': -0.029999999329447746, 'PAY_0': -0.2199999988079071, 'PAY_2': -0.1599999964237213, 'PAY_3': -0.05999999865889549, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.019999999552965164, 'PAY_6': -0.05000000074505806, 'BILL_AMT1': 0.1899999976158142, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': -0.05999999865889549, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': 0.03999999910593033, 'BILL_AMT6': 0.009999999776482582, 'PAY_AMT1': 0.18000000715255737, 'PAY_AMT2': 0.10000000149011612, 'PAY_AMT3': 0.10000000149011612, 'PAY_AMT4': 0.11999999731779099, 'PAY_AMT5': 0.019999999552965164, 'PAY_AMT6': 0.07000000029802322, 'SEX_1': 0.009999999776482582, 'SEX_2': 0.009999999776482582, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.0, 'MARRIAGE_2': -0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 200000, 'AGE': 30, 'PAY_0': -2, 'PAY_2': -2, 'PAY_3': -2, 'PAY_4': -2, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': 0, 'BILL_AMT2': 0, 'BILL_AMT3': 0, 'BILL_AMT4': 0, 'BILL_AMT5': 0, 'BILL_AMT6': 0, 'PAY_AMT1': 0, 'PAY_AMT2': 0, 'PAY_AMT3': 0, 'PAY_AMT4': 0, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,False
12919,0.38521957,"{'LIMIT_BAL': -0.20000000298023224, 'AGE': -0.0, 'PAY_0': -0.25, 'PAY_2': -0.1599999964237213, 'PAY_3': 0.18000000715255737, 'PAY_4': -0.05000000074505806, 'PAY_5': -0.05000000074505806, 'PAY_6': 0.4099999964237213, 'BILL_AMT1': -0.15000000596046448, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': -0.029999999329447746, 'BILL_AMT4': -0.009999999776482582, 'BILL_AMT5': -0.019999999552965164, 'BILL_AMT6': 0.009999999776482582, 'PAY_AMT1': -0.05999999865889549, 'PAY_AMT2': 0.12999999523162842, 'PAY_AMT3': -0.05000000074505806, 'PAY_AMT4': -0.20999999344348907, 'PAY_AMT5': -0.019999999552965164, 'PAY_AMT6': -0.009999999776482582, 'SEX_1': 0.009999999776482582, 'SEX_2': 0.05000000074505806, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.0, 'MARRIAGE_2': 0.05999999865889549, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 1, 'MARRIAGE': 1, 'LIMIT_BAL': 300000, 'AGE': 39, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 2, 'PAY_4': -1, 'PAY_5': -1, 'PAY_6': 2, 'BILL_AMT1': 27459, 'BILL_AMT2': 34405, 'BILL_AMT3': 3283, 'BILL_AMT4': 3961, 'BILL_AMT5': 24306, 'BILL_AMT6': 22644, 'PAY_AMT1': 8000, 'PAY_AMT2': 0, 'PAY_AMT3': 3961, 'PAY_AMT4': 24306, 'PAY_AMT5': 0, 'PAY_AMT6': 7651}",0.5720118284225464,False
